Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2018-06-11,63.88855556081718,64.92937064356997,63.80100648289584,64.32627868652344,3316700,0.0,0.0,A
2018-06-12,64.17061825725753,64.73480008839928,63.83988816195836,64.51107025146484,2007000,0.0,0.0,A
2018-06-13,64.78344337494373,64.86126310783811,64.17062967632131,64.45272064208984,4357700,0.0,0.0,A
2018-06-14,64.63753886601452,64.63753886601452,63.91772482723545,64.50135803222656,3487900,0.0,0.0,A
2018-06-15,64.30682745881877,64.43327899214944,63.41192255840146,64.32627868652344,4113200,0.0,0.0,A
2018-06-18,63.69399033497415,63.75235141807247,62.76989779856522,63.197898864746094,2563100,0.0,0.0,A
2018-06-19,62.46835664512413,62.69207908146275,61.476177399365575,61.78744888305664,4621400,0.0,0.0,A
2018-06-20,61.80690531389126,61.8360858566174,60.92172631492603,61.07736206054688,4942100,0.0,0.0,A
2018-06-21,61.09681523585436,61.49563205445609,60.57154321799391,61.32054138183594,4319400,0.0,0.0,A
2018-06-22,61.84581517795869,61.95281173817081,61.01899726444574,61.07736206054688,2893800,0.0,0.0,A
2018-06-25,60.75636225440781,60.980088410528296,59.14163997534994,59.53073120117188,2426800,0.0,0.0,A
2018-06-26,59.55991214350016,60.62018184478857,59.35564091836681,60.28945541381836,3655600,0.0,0.0,A
2018-06-27,60.56182045367552,61.28163815356172,59.43346028054384,59.47237014770508,2025800,0.0,0.0,A
2018-06-28,59.46264275009718,59.95873055422935,58.77200561600272,59.61827850341797,1564100,0.0,0.0,A
2018-06-29,59.99763498222111,60.76608806800121,59.89063471576455,60.15327072143555,1913800,0.0,0.0,A
2018-07-02,59.83053119984461,59.94753901872765,59.274739410635775,59.93778991699219,1526500,0.149,0.0,A
2018-07-03,60.38630932852988,60.54232095828499,59.53799632421211,59.72325897216797,864400,0.0,0.0,A
2018-07-05,59.94752872543332,60.34730878095,59.39173703165673,60.259552001953125,2247500,0.0,0.0,A
2018-07-06,60.376570464486186,60.84460918154199,60.11330380060813,60.73735046386719,2269700,0.0,0.0,A
2018-07-09,60.8738617485113,61.74167689406443,60.8738617485113,61.546661376953125,1508600,0.0,0.0,A
2018-07-10,61.7904253826006,62.15120536507479,61.497903987857455,62.08294677734375,1924400,0.0,0.0,A
2018-07-11,61.02987003580971,61.70266962696285,61.02987003580971,61.29314041137695,1780500,0.0,0.0,A
2018-07-12,61.75142328107891,62.19020349934303,61.71241943779861,61.868431091308594,1748100,0.0,0.0,A
2018-07-13,61.93668444166423,62.23895864027314,61.63441024305532,61.800174713134766,963700,0.0,0.0,A
2018-07-16,61.6539174836479,61.6539174836479,61.06887467672733,61.15663146972656,929300,0.0,0.0,A
2018-07-17,60.96161579876689,61.68316834407601,60.60083952611234,61.46865463256836,1469800,0.0,0.0,A
2018-07-18,61.45890292819831,61.653918440067535,61.18588344334829,61.41990280151367,1202300,0.0,0.0,A
2018-07-19,62.024446486438414,63.03852415523308,61.81968187628125,62.55098724365234,1726700,0.0,0.0,A
2018-07-20,62.2389666091841,62.7265035418472,62.092704041540536,62.25846481323242,1619900,0.0,0.0,A
2018-07-23,62.11220431465129,62.40472572255346,61.790428162230846,62.13170623779297,1417500,0.0,0.0,A
2018-07-24,62.3462223568097,63.72107637460604,62.102453887557786,63.1750373840332,2454400,0.0,0.0,A
2018-07-25,63.51630437429779,64.39387224950015,63.22377926948952,64.31586456298828,2925800,0.0,0.0,A
2018-07-26,64.3548686852616,65.16418169808054,64.17935510946016,65.08617401123047,2583500,0.0,0.0,A
2018-07-27,64.98868257613647,65.1056866932115,63.73083624301103,64.11111450195312,2638900,0.0,0.0,A
2018-07-30,64.22811700760653,64.42312880140108,62.902015979978906,63.019020080566406,1601200,0.0,0.0,A
2018-07-31,63.3115501020686,65.0276822891005,62.93127186733194,64.39388275146484,2539200,0.0,0.0,A
2018-08-01,64.19885477217628,64.52063090833684,63.01901637881018,63.36029815673828,2679200,0.0,0.0,A
2018-08-02,63.13603397809059,63.760080668604886,62.89226550713271,63.662574768066406,2263200,0.0,0.0,A
2018-08-03,63.86732068050993,64.15009291668743,63.340780044788495,64.09159088134766,1857300,0.0,0.0,A
2018-08-06,64.0623503282422,64.9984277906152,63.70157775719205,64.85216522216797,2873100,0.0,0.0,A
2018-08-07,65.16416738949728,66.24649962941325,64.96914821519391,65.97348022460938,2829000,0.0,0.0,A
2018-08-08,66.05148946370953,66.45127324614134,65.66145850112828,65.7004623413086,1681900,0.0,0.0,A
2018-08-09,65.79798098156128,65.93449071361914,64.9496641272968,65.02767181396484,1727800,0.0,0.0,A
2018-08-10,65.15442205100649,65.20317870998502,64.28660708358463,64.60838317871094,2165900,0.0,0.0,A
2018-08-13,64.78390838049029,65.32019452953874,64.0330973569102,64.29637145996094,2983100,0.0,0.0,A
2018-08-14,64.4036253493485,65.5834637158716,64.4036253493485,65.08617401123047,3110100,0.0,0.0,A
2018-08-15,64.29636202450949,64.73514221290596,62.61923407373036,63.11652374267578,6071500,0.0,0.0,A
2018-08-16,63.41879562541926,64.03308939074347,63.19452539661842,63.86732864379883,3149500,0.0,0.0,A
2018-08-17,63.847831343103664,63.847831343103664,62.67773839936546,63.04827117919922,2449200,0.0,0.0,A
2018-08-20,62.96051248009869,63.487053203995416,62.85325377119997,62.86300659179688,1619900,0.0,0.0,A
2018-08-21,63.12627610732479,63.76982839000841,63.00927201172614,63.31154251098633,2982800,0.0,0.0,A
2018-08-22,63.12626734074124,64.22810534943052,62.94100840203006,64.01358795166016,2565600,0.0,0.0,A
2018-08-23,64.05260467529297,64.34512237172893,63.89658928581522,64.05260467529297,2287700,0.0,0.0,A
2018-08-24,64.10134225373064,64.60838473814773,63.9550797124864,64.33536529541016,1904200,0.0,0.0,A
2018-08-27,64.67663737145759,64.69613557131512,64.21835156297858,64.43286895751953,1158800,0.0,0.0,A
2018-08-28,64.75465234984914,65.6224674061694,64.69614286523688,65.02767181396484,2284300,0.0,0.0,A
2018-08-29,65.02766028060582,65.60295012949825,64.7448880460037,65.33968353271484,1852100,0.0,0.0,A
2018-08-30,65.32994430632914,65.96374376132464,65.1934345700806,65.58346557617188,2246300,0.0,0.0,A
2018-08-31,65.46645246279328,65.86623628017583,65.37869939413225,65.85648345947266,1582400,0.0,0.0,A
2018-09-04,65.66146317836034,65.87598059502173,65.183679120756,65.59320831298828,1728000,0.0,0.0,A
2018-09-05,65.60295497682422,65.71996649471888,65.09591994439074,65.29093170166016,1859600,0.0,0.0,A
2018-09-06,65.32993450001754,65.86622798279588,65.16417376505754,65.68096160888672,1031500,0.0,0.0,A
2018-09-07,65.47620987241316,66.13926038147139,65.35919833344182,65.71997833251953,1585500,0.0,0.0,A
2018-09-10,66.12951190525054,66.70480937729855,66.03200600264579,66.23677062988281,2065700,0.0,0.0,A
2018-09-11,66.01250954675015,66.3635367963649,65.8077448910123,65.93450927734375,1676700,0.0,0.0,A
2018-09-12,65.91498434536715,66.31476815571484,65.57371001898642,66.2172622680664,1125400,0.0,0.0,A
2018-09-13,66.40253113433621,67.92365147774537,66.29527241014635,67.60187530517578,2495000,0.0,0.0,A
2018-09-14,67.55310922584833,67.6798735763574,66.85105492501255,67.13382720947266,1461100,0.0,0.0,A
2018-09-17,67.90412446419774,67.92363010203388,67.28007795942196,67.35808563232422,1816600,0.0,0.0,A
2018-09-18,67.37759853021895,67.5433592918832,66.70480266251613,67.21183776855469,1780400,0.0,0.0,A
2018-09-19,67.31909103363328,67.90413378223955,67.1630756664198,67.82612609863281,1183400,0.0,0.0,A
2018-09-20,67.99191225982335,69.38626835619895,67.9626537913197,69.35700988769531,2865600,0.0,0.0,A
2018-09-21,69.64951580081762,69.67876682200924,68.80119899015077,68.95721435546875,3119700,0.0,0.0,A
2018-09-24,68.91822816637958,68.91822816637958,67.96265240710753,68.2064208984375,2333600,0.0,0.0,A
2018-09-25,68.42092966092916,69.06448196703606,68.16741581842314,68.62569427490234,2090200,0.0,0.0,A
2018-09-26,68.81095807390416,69.22048728630874,68.30392296891127,68.57694244384766,1830300,0.0,0.0,A
2018-09-27,68.8207074979115,69.08397413882727,68.35266882167832,69.03522491455078,1581700,0.0,0.0,A
2018-09-28,68.92797796930147,69.23024850475657,68.70370769384455,68.7817153930664,2248100,0.0,0.0,A
2018-10-01,69.06410238347735,69.94352792479324,69.03478944126184,69.63084411621094,2837500,0.149,0.0,A
2018-10-02,69.61130144808969,70.09010438350093,69.35725096334917,70.04124450683594,2617500,0.0,0.0,A
2018-10-03,70.04124074122416,70.71546823710598,69.96306792475117,70.47118377685547,3203100,0.0,0.0,A
2018-10-04,70.27574383778033,70.48094186673329,68.86867057425006,69.0445556640625,2961800,0.0,0.0,A
2018-10-05,69.05432336864246,69.55266571117039,67.86221411454044,68.69278717041016,2376800,0.0,0.0,A
2018-10-08,68.36056191540949,68.44850819698107,67.39319754794253,67.91107940673828,2179400,0.0,0.0,A
2018-10-09,67.75472857613093,68.03809942060914,67.1391344722455,67.82313537597656,2179200,0.0,0.0,A
2018-10-10,67.82313776052283,67.82313776052283,65.08714895934483,65.1457748413086,3055700,0.0,0.0,A
2018-10-11,65.11645456747632,65.43891179190413,63.14263972894978,63.40646362304688,3624200,0.0,0.0,A
2018-10-12,64.58880251038414,65.49754089816356,63.80709679878019,64.72560119628906,3669500,0.0,0.0,A
2018-10-15,64.41292562111991,64.83309519702556,63.86573080783637,64.12955474853516,1602800,0.0,0.0,A
2018-10-16,64.73536611763903,66.0251874537842,64.48130825378624,65.9177017211914,1868300,0.0,0.0,A
2018-10-17,65.63434520045465,65.91771606121148,64.79400608371915,65.66365814208984,1991200,0.0,0.0,A
2018-10-18,65.58549239460783,65.66365775351586,63.76801547428112,64.24681091308594,2327300,0.0,0.0,A
2018-10-19,64.30543184611905,64.72560136965797,62.77132590295961,62.996070861816406,2418300,0.0,0.0,A
2018-10-22,63.21104725540402,63.357611962791125,62.08733728396043,62.81041717529297,2227900,0.0,0.0,A
2018-10-23,61.38379903084501,61.68671310422648,59.97672187809106,61.29585647583008,4219800,0.0,0.0,A
2018-10-24,61.48150317967984,62.30229900859252,59.61517029491803,59.73242950439453,3481200,0.0,0.0,A
2018-10-25,60.08419948926443,61.45219004816872,59.673799712353954,61.178592681884766,3318300,0.0,0.0,A
2018-10-26,60.40666118733906,61.66716990005815,59.73243741721458,61.29585647583008,3119900,0.0,0.0,A
2018-10-29,62.19482698457582,62.70293539734508,59.73243910218213,60.66072082519531,2919900,0.0,0.0,A
2018-10-30,60.92454226785191,62.26322378002314,60.26986171031775,62.18505096435547,3076700,0.0,0.0,A
2018-10-31,62.87881856116,64.47155801276061,62.72248038322471,63.30876159667969,3820700,0.0,0.0,A
2018-11-01,63.58235164744888,63.84617555375887,63.10355624823556,63.72892379760742,1882400,0.0,0.0,A
2018-11-02,64.29565850875059,65.0871375969704,63.9438883684377,64.42268371582031,2272100,0.0,0.0,A
2018-11-05,64.52039658096382,64.87216672451491,63.73869094915911,64.40314483642578,2348700,0.0,0.0,A
2018-11-06,64.53016822901793,64.90147783455522,64.16862463193839,64.47154235839844,2287300,0.0,0.0,A
2018-11-07,64.98942625142428,66.81666885938654,64.76468131498001,66.69941711425781,2700600,0.0,0.0,A
2018-11-08,66.43559792075665,66.79714159591241,65.83954325751142,66.24017333984375,2444600,0.0,0.0,A
2018-11-09,66.05450525620628,66.21085086239535,65.1750798588149,65.73204803466797,2573500,0.0,0.0,A
2018-11-12,64.64743910349596,64.73537792531096,62.976526939314645,63.025386810302734,3000000,0.0,0.0,A
2018-11-13,63.11332205934635,63.97320802825391,62.478184774788566,62.86903762817383,2216500,0.0,0.0,A
2018-11-14,63.16218945690117,63.35761404314734,61.83328139651089,62.01893997192383,4852600,0.0,0.0,A
2018-11-15,61.87236583492896,63.46509778154091,61.11019953587575,63.240360260009766,3846100,0.0,0.0,A
2018-11-16,62.90813005734941,64.10023938845136,62.90813005734941,63.50418472290039,2963300,0.0,0.0,A
2018-11-19,63.19149398094733,63.47486481173259,60.97339465717181,61.178592681884766,3392100,0.0,0.0,A
2018-11-20,64.73537203074221,66.86553249538653,63.44555057678128,65.97633361816406,8187200,0.0,0.0,A
2018-11-21,66.11314993297269,67.10005378528976,65.65389395468152,66.1717758178711,3557600,0.0,0.0,A
2018-11-23,65.50730170738784,67.04140735006149,65.50730170738784,66.65055084228516,1374300,0.0,0.0,A
2018-11-26,67.3638834855805,67.71565369607727,66.82645470427437,67.66679382324219,2406300,0.0,0.0,A
2018-11-27,67.29548888609106,67.93062254795319,67.12936977970962,67.77428436279297,2533600,0.0,0.0,A
2018-11-28,68.22375023427384,69.8555683160242,67.84266714823558,69.8458023071289,2661300,0.0,0.0,A
2018-11-29,69.60151549825054,70.529793249201,69.60151549825054,69.9337387084961,2625800,0.0,0.0,A
2018-11-30,69.99237484439045,70.98905953123175,69.70900400028731,70.69591522216797,2279500,0.0,0.0,A
2018-12-03,71.65352182761879,73.08014222384605,71.5167231221566,72.96288299560547,4265200,0.0,0.0,A
2018-12-04,72.99218833153205,73.39281839503849,70.96951344875377,71.24311828613281,4263800,0.0,0.0,A
2018-12-06,69.5722091752198,70.28552305758015,68.30193449364596,70.26598358154297,3505900,0.0,0.0,A
2018-12-07,70.07053320537639,70.4418427926518,68.05763222677781,68.64391326904297,2184500,0.0,0.0,A
2018-12-10,68.81981234855732,69.09340972702589,67.00233552876539,68.97615051269531,2347200,0.0,0.0,A
2018-12-11,70.11941086678942,70.78386487137047,69.08363972569643,69.42564392089844,2926000,0.0,0.0,A
2018-12-12,70.52003814417459,71.37015077312158,69.96306985761493,70.1096420288086,2842900,0.0,0.0,A
2018-12-13,70.49072582835481,71.01838117636636,69.27907694864514,69.51358795166016,2200600,0.0,0.0,A
2018-12-14,68.8100481362621,68.99570672017465,67.54953936884773,67.77428436279297,1982700,0.0,0.0,A
2018-12-17,67.52999331108464,68.03810168205753,65.8590885835986,66.29879760742188,2241700,0.0,0.0,A
2018-12-18,66.885090477817,67.45183228463878,65.84932662429313,66.43560791015625,2112000,0.0,0.0,A
2018-12-19,66.70918965821144,67.51044229994949,64.3054317329973,65.30211639404297,2845500,0.0,0.0,A
2018-12-20,64.8135403283419,64.94056553555416,63.11331549659879,63.69960403442383,3547800,0.0,0.0,A
2018-12-21,63.72893208306685,64.71584340380984,61.77465637346023,61.843055725097656,4683100,0.0,0.0,A
2018-12-24,61.49128249608292,62.17527970651743,60.797515547671225,61.23722457885742,1668500,0.0,0.0,A
2018-12-26,61.49128052664757,64.0806971234001,61.32516516647662,64.04161071777344,1701800,0.0,0.0,A
2018-12-27,63.025370317686,64.97964536629641,62.536801555533394,64.9601058959961,1655000,0.0,0.0,A
2018-12-28,65.61053855232944,65.74767553189756,64.3665006290125,64.61138916015625,1927700,0.164,0.0,A
2018-12-31,64.98361570665202,66.10031426133767,64.98361570665202,66.08071899414062,1572100,0.0,0.0,A
2019-01-02,65.1403526896257,65.20892118299436,63.96489066804719,64.34691619873047,2113300,0.0,0.0,A
2019-01-03,64.19019340204801,64.43508198207925,60.73236784775168,61.97640228271485,5383900,0.0,0.0,A
2019-01-04,62.77962069829661,64.60159198069213,62.77962069829661,64.12161254882812,3123700,0.0,0.0,A
2019-01-07,64.29794032835773,66.05134333147284,64.26855489662267,65.48320007324219,3235100,0.0,0.0,A
2019-01-08,66.20806262956448,66.81538890416576,65.33626001789479,66.44316101074219,1578100,0.0,0.0,A
2019-01-09,66.80560944664934,68.23576549768434,66.60970154910311,67.83414459228516,2442300,0.0,0.0,A
2019-01-10,67.6382133375493,68.51980604547828,67.19740951018015,68.47083282470703,1080900,0.0,0.0,A
2019-01-11,67.87330673375092,68.97041005251234,67.53046428207703,68.9410171508789,1210800,0.0,0.0,A
2019-01-14,68.29452051435628,68.85286611346378,68.24553981463936,68.32390594482422,2182700,0.0,0.0,A
2019-01-15,68.519812936902,69.30345928210421,68.1965657324061,69.15652465820312,1793100,0.0,0.0,A
2019-01-16,69.37202371421037,69.67568310532562,68.53940419207161,68.59817504882812,1480300,0.0,0.0,A
2019-01-17,68.33369201443755,69.78342781047206,68.33369201443755,69.37201690673828,1225800,0.0,0.0,A
